Line 1,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222
Line 2,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182
Line 3,0.3,0.1,0.5,0.0,0.1
Line 4,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.0,0.18181818181818182
Line 5,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333
Line 6,0.1,0.3,0.4,0.1,0.1
Line 7,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0
Line 8,0.0,0.125,0.5,0.25,0.125
Line 9,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111
Line 10,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.2727272727272727
Line 11,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727
Line 12,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0
Line 13,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.0,0.0
Line 14,0.0,0.09090909090909091,0.6363636363636364,0.0,0.2727272727272727
Line 15,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182
Line 16,0.0,0.2,0.7,0.0,0.1
Line 17,0.2,0.4,0.3,0.0,0.1
Line 18,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.18181818181818182
Line 19,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
Line 20,0.0,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222
Line 21,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222
Line 22,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
Mean,0.18246097337006428,0.22055785123966939,0.37539026629935712,0.062741046831955929,0.15884986225895317
StDev,0.13975895616590681,0.095762286246606446,0.16728813799338871,0.078117205616053315,0.091730059929865201
